Politician,Ticker,Annualized Percentage Profit,Purchase Transaction IDs,Sell Transaction IDs,Total Purchase Amount,Total Sell Amount
Ro Khanna,TYL,0.0,[20003754969],[20003750124],8000.0,8000.0
Ro Khanna,TYL,0.0,"[20003741542, 20003742119]","[20003723065, 20003723290]",16000.0,40500.0
Ro Khanna,TYL,0.0,"[20003716557, 20003747903]",[20003670977],40500.0,8000.0
Ro Khanna,U,0.0,"[20003760458, 20003757464]",[20003741817],16000.0,8000.0
Ro Khanna,U,-686.2795653814795,[20003742051],[20003742363],8000.0,8000.0
Ro Khanna,UAA,0.0,"[20003723200, 20003723211]","[20003723366, 20003716826]",16000.0,16000.0
Ro Khanna,UAA,0.0,[20003748245],[20003707589],8000.0,8000.0
Ro Khanna,UAL,0.0,"[20003769677, 20003764077]","[20003751826, 20003741756]",16000.0,16000.0
Ro Khanna,UAL,0.0,"[20003722745, 20003722948, 20003723166, 20003686409]","[20003687198, 20003687690, 20003688391]",32000.0,24000.0
Ro Khanna,UBER,0.0,"[20003772215, 20003771437, 20003770559, 20003770732]",[20003769185],81000.0,32500.0
Ro Khanna,UBER,0.0,"[20003766912, 20003765683, 20003765687]","[20003760121, 20003755978, 20003756051]",24000.0,24000.0
Ro Khanna,UBER,0.0,[20003752897],[20003742316],8000.0,8000.0
Ro Khanna,UBER,0.0,[20003723178],"[20003748930, 20003707334, 20003698487]",8000.0,24000.0
Ro Khanna,UBS,0.0,"[20003770779, 20003767656]",[20003767677],16000.0,8000.0
Ro Khanna,UDR,0.0,"[20003769652, 20003768910]","[20003769102, 20003767705]",16000.0,16000.0
Ro Khanna,UDR,0.0,[20003767148],[20003764355],8000.0,8000.0
Ro Khanna,UDR,0.0,[20003761812],"[20003758892, 20003760497]",8000.0,16000.0
Ro Khanna,UDR,0.0,"[20003760654, 20003754679]",[20003750334],16000.0,8000.0
Ro Khanna,UDR,0.0,[20003741898],[20003716773],8000.0,8000.0
Ro Khanna,UDR,0.0,"[20003748805, 20003708368]",[20003698715],16000.0,8000.0
Ro Khanna,UDR,-307.29705543201106,[20003686122],[20003688422],8000.0,8000.0
Ro Khanna,UHS,0.0,"[20003758684, 20003760627]","[20003741801, 20003748401]",16000.0,16000.0
Ro Khanna,UHS,0.0,[20003748629],[20003708262],8000.0,8000.0
Ro Khanna,UHS,0.0,[20003708393],[20003707521],8000.0,8000.0
Ro Khanna,UL,0.0,[20003768948],[20003767699],8000.0,8000.0
Ro Khanna,ULTA,0.0,[20003770597],[20003769731],8000.0,8000.0
Ro Khanna,ULTA,0.0,[20003768633],"[20003769120, 20003767072]",8000.0,16000.0
Ro Khanna,ULTA,0.0,[20003765756],[20003761718],8000.0,8000.0
Ro Khanna,ULTA,0.0,"[20003757473, 20003753174]","[20003742322, 20003748044]",16000.0,16000.0
Ro Khanna,ULTA,0.0,"[20003748177, 20003748609]","[20003748928, 20003708238]",16000.0,16000.0
Ro Khanna,ULTA,0.0,[20003708392],[20003707588],8000.0,8000.0
Ro Khanna,UNH,40.75686097402968,[20003768597],[20003769162],8000.0,75000.0
Ro Khanna,UNH,0.0,[20003767610],[20003767025],8000.0,8000.0
Ro Khanna,UNH,0.0,"[20003765685, 20003765165, 20003763943]",[20003764275],48500.0,75000.0
Ro Khanna,UNH,0.0,"[20003762537, 20003761632, 20003761768]",[20003760974],91000.0,75000.0
Ro Khanna,UNH,0.0,[20003758671],[20003758701],8000.0,32500.0
Ro Khanna,UNH,0.0,[20003758743],"[20003760100, 20003760481]",75000.0,16000.0
Ro Khanna,UNH,0.0,[20003760643],"[20003760672, 20003760697, 20003755968, 20003756153, 20003756178]",8000.0,156000.0
Ro Khanna,UNH,0.0,"[20003754573, 20003752896]",[20003750322],16000.0,32500.0
Ro Khanna,UNH,0.0,"[20003741396, 20003741510]",[20003742246],16000.0,8000.0
Ro Khanna,UNH,0.0,"[20003716275, 20003716553, 20003708386, 20003707353, 20003684269, 20003685925]",[20003686916],164000.0,32500.0
Ro Khanna,UNH,209.47185468002073,[20003688027],[20003688329],75000.0,75000.0
Ro Khanna,UNM,0.0,"[20003748794, 20003708178]","[20003687684, 20003688413]",16000.0,16000.0
Ro Khanna,UNP,0.0,"[20003768634, 20003768849, 20003767724, 20003765154, 20003763889]","[20003764106, 20003764305, 20003764326]",64500.0,73000.0
Ro Khanna,UNP,0.0,"[20003761615, 20003761880, 20003760944, 20003761069, 20003761072, 20003761075, 20003760576]",[20003757278],154000.0,32500.0
Ro Khanna,UNP,0.0,[20003757370],"[20003755939, 20003756068, 20003756232]",32500.0,24000.0
Ro Khanna,UNP,0.0,[20003754591],[20003754771],32500.0,32500.0
Ro Khanna,UNP,0.0,"[20003751703, 20003749854]",[20003749874],40500.0,8000.0
Ro Khanna,UNP,-94.67119381342876,"[20003741370, 20003741373, 20003741375, 20003741376, 20003741377, 20003741378, 20003741379, 20003741381, 20003741383, 20003741500]",[20003742170],80000.0,75000.0
Ro Khanna,UPS,0.0,"[20003772032, 20003772133]",[20003771473],65000.0,75000.0
Ro Khanna,UPS,0.0,"[20003770745, 20003769607]","[20003768700, 20003768776, 20003769009]",16000.0,73000.0
Ro Khanna,UPS,0.0,"[20003767107, 20003765158]",[20003764296],40500.0,32500.0
Ro Khanna,UPS,0.0,"[20003757199, 20003757364]",[20003754792],40500.0,8000.0
Ro Khanna,UPS,0.0,"[20003741455, 20003741828]","[20003722766, 20003723026, 20003723268]",40500.0,48500.0
Ro Khanna,UPS,0.0,[20003716529],[20003748290],75000.0,32500.0
Ro Khanna,UPS,0.0,[20003708284],[20003707491],32500.0,32500.0
Ro Khanna,UPS,0.0,"[20003698621, 20003684542]","[20003686929, 20003688368]",16000.0,65000.0
Ro Khanna,URBN,0.0,"[20003750236, 20003742037]",[20003722524],16000.0,32500.0
Ro Khanna,URBN,0.0,"[20003716292, 20003716294, 20003716322, 20003716551, 20003716592, 20003716606, 20003748496, 20003748786, 20003748793, 20003708292]",[20003708450],129000.0,8000.0
Ro Khanna,URI,0.0,"[20003772214, 20003770630]",[20003769710],16000.0,8000.0
Ro Khanna,URI,-121.41408535831158,"[20003768619, 20003768891]",[20003769085],16000.0,8000.0
Ro Khanna,URI,0.0,[20003766989],"[20003767190, 20003765783]",8000.0,16000.0
Ro Khanna,URI,0.0,"[20003751760, 20003749973, 20003750031]","[20003741730, 20003742268]",24000.0,16000.0
Ro Khanna,URI,0.0,"[20003722715, 20003722918]",[20003723074],16000.0,8000.0
Ro Khanna,URI,0.0,[20003723212],[20003748062],8000.0,8000.0
Ro Khanna,URI,0.0,[20003748145],"[20003748714, 20003748868]",8000.0,40500.0
Ro Khanna,USB,0.0,"[20003769615, 20003768674]",[20003767066],16000.0,8000.0
Ro Khanna,USB,0.0,"[20003765748, 20003764964]",[20003765080],16000.0,8000.0
Ro Khanna,USB,-36.44120102590927,"[20003765311, 20003765329]","[20003765361, 20003765379]",40500.0,16000.0
Ro Khanna,USB,0.0,"[20003764189, 20003764448, 20003762570, 20003762893, 20003761626]",[20003761922],64500.0,32500.0
Ro Khanna,USB,0.0,"[20003758685, 20003758758]",[20003760115],16000.0,8000.0
Ro Khanna,USB,0.0,[20003760582],"[20003757596, 20003754806]",8000.0,16000.0
Ro Khanna,USB,0.0,"[20003752953, 20003753113, 20003751762, 20003749930]","[20003750327, 20003741662]",32000.0,65000.0
Ro Khanna,USB,0.0,[20003741877],[20003722539],32500.0,32500.0
Ro Khanna,USB,0.0,"[20003722735, 20003722938]",[20003723300],16000.0,32500.0
Ro Khanna,USB,0.0,[20003748545],"[20003748897, 20003708197]",8000.0,16000.0
Ro Khanna,USFD,0.0,[20003748626],[20003687910],8000.0,8000.0
Ro Khanna,V,0.0,"[20003771551, 20003771553, 20003771555, 20003770558, 20003770726, 20003768654, 20003768785]","[20003768986, 20003769163, 20003764162, 20003764342]",129500.0,166000.0
Ro Khanna,V,0.0,[20003761805],"[20003760083, 20003760692]",8000.0,40500.0
Ro Khanna,V,0.0,[20003757191],"[20003757508, 20003755952, 20003755957, 20003756029, 20003756082, 20003756147, 20003756154, 20003756181, 20003756233, 20003754770]",32500.0,220500.0
Ro Khanna,V,0.0,"[20003754892, 20003755041]",[20003753061],83000.0,8000.0
Ro Khanna,V,0.0,"[20003753151, 20003751698, 20003749903]","[20003741347, 20003741641, 20003742169, 20003742467, 20003742489, 20003722427, 20003722429]",115500.0,214500.0
Ro Khanna,V,0.0,"[20003722469, 20003722511, 20003722604, 20003722626, 20003722807, 20003722829]","[20003723266, 20003723431, 20003723456, 20003723481]",121500.0,130000.0
Ro Khanna,V,0.0,"[20003716284, 20003716530, 20003747759, 20003747781]","[20003747791, 20003748084]",99000.0,16000.0
Ro Khanna,V,0.0,"[20003748124, 20003748265]","[20003748470, 20003748509]",16000.0,16000.0
Ro Khanna,V,0.0,"[20003748535, 20003748739]","[20003708187, 20003708415]",107500.0,207500.0
Ro Khanna,V,0.0,"[20003708528, 20003708552, 20003708576, 20003708624, 20003707240]",[20003707323],113500.0,8000.0
Ro Khanna,VEEV,0.0,[20003758692],[20003757601],8000.0,8000.0
Ro Khanna,VEEV,0.0,[20003742046],[20003716810],8000.0,8000.0
Ro Khanna,VEEV,-293.30298653956174,[20003747951],[20003748082],8000.0,8000.0
Ro Khanna,VEEV,0.0,[20003748228],[20003707580],8000.0,8000.0
Ro Khanna,VFC,0.0,[20003772097],"[20003767220, 20003764126, 20003764171]",8000.0,24000.0
Ro Khanna,VFC,0.0,"[20003764242, 20003762631]","[20003760137, 20003760170, 20003760174, 20003760179, 20003760195, 20003760510, 20003760770, 20003760773, 20003760774, 20003760775, 20003755972, 20003756099, 20003756243]",16000.0,104000.0
Ro Khanna,VFC,0.0,[20003754714],"[20003753037, 20003750381]",8000.0,16000.0
Ro Khanna,VFC,0.0,"[20003741503, 20003749056, 20003722455]","[20003723080, 20003723377]",48500.0,16000.0
Ro Khanna,VFC,-150.33073024351134,[20003716385],[20003716814],8000.0,8000.0
Ro Khanna,VFC,0.0,"[20003716842, 20003747936]",[20003748069],16000.0,8000.0
Ro Khanna,VFC,0.0,[20003748227],"[20003748696, 20003708249]",8000.0,16000.0
Ro Khanna,VFC,0.0,"[20003708521, 20003686276]",[20003688338],16000.0,32500.0
Ro Khanna,VICI,0.0,[20003772095],"[20003772259, 20003771389, 20003769713]",8000.0,24000.0
Ro Khanna,VICI,0.0,[20003768956],[20003767681],8000.0,8000.0
Ro Khanna,VICI,0.0,"[20003766962, 20003765760]",[20003765107],16000.0,8000.0
Ro Khanna,VICI,0.0,[20003765177],"[20003764343, 20003761750]",8000.0,16000.0
Ro Khanna,VICI,0.0,"[20003749989, 20003750018]",[20003741771],16000.0,8000.0
Ro Khanna,VICI,0.0,"[20003742007, 20003722951]",[20003708499],16000.0,8000.0
Ro Khanna,VICI,-40.83582039717079,[20003686282],[20003687656],8000.0,8000.0
Ro Khanna,VLO,-107.57889711767213,[20003686233],[20003687651],8000.0,8000.0
Ro Khanna,VLTO,-221.8656800305198,[20003768540],"[20003769111, 20003769191]",8000.0,16000.0
Ro Khanna,VMC,0.0,"[20003770605, 20003769688]","[20003764110, 20003762775, 20003757621]",16000.0,24000.0
Ro Khanna,VMC,0.0,"[20003741499, 20003741919]","[20003722794, 20003723054, 20003723316]",16000.0,24000.0
Ro Khanna,VMC,0.0,"[20003748198, 20003688198]",[20003671180],16000.0,8000.0
Ro Khanna,VNO,0.0,[20003761673],[20003761972],8000.0,8000.0
Ro Khanna,VNO,0.0,[20003760951],"[20003758732, 20003758881]",8000.0,16000.0
Ro Khanna,VNO,0.0,"[20003760451, 20003760645, 20003757477]",[20003716500],24000.0,8000.0
Ro Khanna,VOD,0.0,"[20003764955, 20003762865, 20003761819, 20003760932]",[20003760130],32000.0,8000.0
Ro Khanna,VOYA,0.0,"[20003764937, 20003762861]","[20003760119, 20003760157]",16000.0,16000.0
Ro Khanna,VRSK,14.731174805415817,[20003765039],[20003765251],8000.0,32500.0
Ro Khanna,VRSK,0.0,[20003764045],[20003760504],8000.0,8000.0
Ro Khanna,VRSK,0.0,"[20003754718, 20003750218]",[20003741717],16000.0,8000.0
Ro Khanna,VRSK,0.0,[20003723249],[20003716737],8000.0,32500.0
Ro Khanna,VRSK,0.0,"[20003684647, 20003688122]",[20003671152],40500.0,8000.0
Ro Khanna,VRSN,0.0,[20003772090],"[20003771520, 20003770717]",8000.0,16000.0
Ro Khanna,VRSN,0.0,"[20003770769, 20003769690]","[20003768762, 20003761964]",16000.0,16000.0
Ro Khanna,VRSN,0.0,"[20003760616, 20003754764]",[20003741752],16000.0,8000.0
Ro Khanna,VRSN,0.0,[20003742033],"[20003742348, 20003716831]",8000.0,16000.0
Ro Khanna,VRSN,0.0,[20003748263],[20003670981],8000.0,8000.0
Ro Khanna,VRTX,0.0,"[20003768638, 20003765226, 20003763974, 20003761682]",[20003761961],32000.0,8000.0
Ro Khanna,VRTX,0.0,"[20003760945, 20003758679, 20003758756]","[20003760135, 20003760470, 20003760685, 20003755984]",24000.0,56500.0
Ro Khanna,VRTX,0.0,"[20003754570, 20003751670, 20003749865, 20003749873, 20003708106, 20003708290]","[20003707510, 20003698672]",72500.0,40500.0
Ro Khanna,VTR,0.0,"[20003761672, 20003761822]",[20003760744],16000.0,8000.0
Ro Khanna,VTR,0.0,[20003757497],[20003754874],8000.0,8000.0
Ro Khanna,VTR,0.0,[20003749986],"[20003750356, 20003741764]",8000.0,16000.0
Ro Khanna,VTR,0.0,[20003722996],"[20003748680, 20003748880]",8000.0,16000.0
Ro Khanna,VTR,0.0,"[20003708133, 20003708352, 20003707427]",[20003698692],24000.0,8000.0
Ro Khanna,VTR,0.0,[20003685266],"[20003687227, 20003688393]",8000.0,16000.0
Ro Khanna,VTRS,0.0,"[20003761878, 20003760954, 20003754751, 20003708140, 20003708348, 20003707444, 20003698599]",[20003698773],56000.0,8000.0
Ro Khanna,VTRS,0.0,[20003686150],"[20003687599, 20003687646, 20003688411]",8000.0,24000.0
Ro Khanna,VZ,0.0,[20003769604],[20003768696],32500.0,32500.0
Ro Khanna,VZ,0.0,[20003768893],"[20003767576, 20003767578]",8000.0,16000.0
Ro Khanna,VZ,0.0,[20003767607],"[20003767747, 20003767748, 20003766926, 20003766927, 20003767241, 20003767242]",8000.0,48000.0
Ro Khanna,VZ,0.0,"[20003765719, 20003765729, 20003765012, 20003765170, 20003765297]","[20003764299, 20003764335, 20003762657, 20003761708]",89000.0,56500.0
Ro Khanna,VZ,0.0,"[20003761800, 20003760849, 20003760907, 20003758664]","[20003760484, 20003760731]",56500.0,16000.0
Ro Khanna,VZ,0.0,"[20003757217, 20003757373, 20003755908]","[20003755959, 20003756092]",48500.0,16000.0
Ro Khanna,VZ,0.0,[20003756200],"[20003756241, 20003756259, 20003756266, 20003756273, 20003754772]",8000.0,64500.0
Ro Khanna,VZ,0.0,"[20003753079, 20003751720, 20003749904, 20003750011]",[20003750292],148000.0,175000.0
Ro Khanna,VZ,-30.1837303460344,[20003741387],[20003741638],8000.0,32500.0
Ro Khanna,VZ,0.0,"[20003741915, 20003722478, 20003723428, 20003723453, 20003723478]",[20003716787],64500.0,8000.0
Ro Khanna,VZ,0.0,"[20003748532, 20003748738]","[20003708194, 20003708418]",107500.0,107500.0
Ro Khanna,VZ,0.0,"[20003708534, 20003707350]",[20003698669],83000.0,8000.0
Ro Khanna,VZ,0.0,[20003684277],"[20003686991, 20003688348]",32500.0,40500.0
Ro Khanna,W,0.0,[20003757453],[20003741802],8000.0,8000.0
Ro Khanna,W,0.0,[20003722998],"[20003723348, 20003716505, 20003698728]",8000.0,24000.0
Ro Khanna,WAB,0.0,[20003723229],"[20003698482, 20003698768, 20003698771, 20003698774, 20003684251]",8000.0,89000.0
Ro Khanna,WAL,0.0,"[20003722724, 20003722927, 20003722978]",[20003716818],24000.0,8000.0
Ro Khanna,WAT,0.0,[20003768645],"[20003769096, 20003765110]",8000.0,16000.0
Ro Khanna,WAT,0.0,"[20003765184, 20003764037]",[20003758894],16000.0,8000.0
Ro Khanna,WAT,0.0,[20003760656],[20003754871],8000.0,8000.0
Ro Khanna,WAT,0.0,[20003741555],[20003723365],8000.0,8000.0
Ro Khanna,WAT,0.0,[20003716644],"[20003748731, 20003748884]",8000.0,16000.0
Ro Khanna,WAT,0.0,[20003708332],[20003707509],8000.0,32500.0
Ro Khanna,WBA,0.0,[20003769679],[20003768766],8000.0,8000.0
Ro Khanna,WBA,0.0,[20003768954],"[20003767718, 20003766940, 20003766941]",8000.0,24000.0
Ro Khanna,WBA,0.0,[20003766994],"[20003767183, 20003767191, 20003767207, 20003767208, 20003767210, 20003765714, 20003765824, 20003765835, 20003765097]",8000.0,96500.0
Ro Khanna,WBA,0.0,[20003765221],"[20003764295, 20003762661, 20003762751, 20003762804]",8000.0,81000.0
Ro Khanna,WBA,0.0,"[20003760855, 20003760955]",[20003757567],16000.0,8000.0
Ro Khanna,WBA,0.0,[20003754695],"[20003753048, 20003751686]",8000.0,16000.0
Ro Khanna,WBA,0.0,[20003751739],"[20003751779, 20003750329]",8000.0,40500.0
Ro Khanna,WBA,0.0,"[20003741525, 20003741889]","[20003722520, 20003722777, 20003723037, 20003723311]",40500.0,56500.0
Ro Khanna,WBA,0.0,[20003716602],"[20003716731, 20003748299, 20003748391]",8000.0,73000.0
Ro Khanna,WBD,0.0,[20003772198],[20003771394],8000.0,8000.0
Ro Khanna,WBD,0.0,"[20003770653, 20003769662]","[20003768745, 20003769106, 20003765122]",16000.0,24000.0
Ro Khanna,WBD,0.0,"[20003764027, 20003762626]",[20003762795],16000.0,8000.0
Ro Khanna,WBD,0.0,[20003761858],[20003760494],8000.0,8000.0
Ro Khanna,WBD,0.0,[20003760609],[20003757574],8000.0,8000.0
Ro Khanna,WBD,0.0,"[20003754665, 20003755031]","[20003753185, 20003750116]",16000.0,40500.0
Ro Khanna,WBD,0.0,[20003750176],"[20003750317, 20003750324]",32500.0,65000.0
Ro Khanna,WBD,0.0,[20003741529],"[20003742200, 20003723072]",8000.0,40500.0
Ro Khanna,WBD,0.0,"[20003748619, 20003748768, 20003748782]","[20003708246, 20003708473]",24000.0,16000.0
Ro Khanna,WBD,0.0,"[20003707449, 20003698569]",[20003698713],16000.0,8000.0
Ro Khanna,WBS,0.0,[20003761839],[20003741753],8000.0,8000.0
Ro Khanna,WCN,0.0,"[20003742146, 20003716354]","[20003716829, 20003748046]",16000.0,16000.0
Ro Khanna,WDAY,0.0,"[20003754986, 20003741389]",[20003741759],16000.0,8000.0
Ro Khanna,WDAY,-310.9702423407787,[20003741968],[20003742213],8000.0,32500.0
Ro Khanna,WDAY,0.0,"[20003722722, 20003722925, 20003723119]","[20003716512, 20003716811]",48500.0,16000.0
Ro Khanna,WDC,0.0,[20003761678],[20003761958],8000.0,8000.0
Ro Khanna,WDC,0.0,[20003758773],[20003760501],8000.0,8000.0
Ro Khanna,WDC,0.0,[20003757228],"[20003757592, 20003750126, 20003750339]",8000.0,24000.0
Ro Khanna,WDC,0.0,"[20003741538, 20003741972, 20003741990]",[20003716464],24000.0,8000.0
Ro Khanna,WDC,115.5994017378875,[20003708127],[20003708458],8000.0,8000.0
Ro Khanna,WDC,0.0,[20003707420],[20003698712],8000.0,8000.0
Ro Khanna,WELL,0.0,[20003770658],[20003770798],8000.0,32500.0
Ro Khanna,WELL,0.0,[20003764079],"[20003762797, 20003761748]",8000.0,16000.0
Ro Khanna,WELL,0.0,"[20003760956, 20003758689, 20003760581]","[20003757337, 20003757593, 20003753223]",24000.0,24000.0
Ro Khanna,WELL,0.0,"[20003750009, 20003750208]",[20003741747],40500.0,8000.0
Ro Khanna,WELL,0.0,"[20003722705, 20003722908]","[20003716425, 20003716741]",16000.0,16000.0
Ro Khanna,WELL,0.0,"[20003748568, 20003748817, 20003708310]",[20003707526],24000.0,8000.0
Ro Khanna,WELL,0.0,"[20003698557, 20003684916]","[20003687131, 20003687583]",16000.0,16000.0
Ro Khanna,WEX,0.0,[20003716655],[20003748906],8000.0,8000.0
Ro Khanna,WEX,0.0,[20003708377],[20003687639],8000.0,8000.0
Ro Khanna,WFC,0.0,"[20003768557, 20003768797, 20003768883]","[20003769160, 20003767670]",48500.0,407500.0
Ro Khanna,WFC,0.0,"[20003767737, 20003767738, 20003767089, 20003765696, 20003765854, 20003764932, 20003764945]",[20003765237],80500.0,75000.0
Ro Khanna,WFC,0.0,"[20003763870, 20003762859, 20003762866, 20003762877, 20003761568, 20003761577, 20003761634]",[20003761940],223000.0,8000.0
Ro Khanna,WFC,0.0,[20003762003],[20003758717],8000.0,8000.0
Ro Khanna,WFC,0.0,[20003760070],"[20003760078, 20003760106, 20003760480]",8000.0,24000.0
Ro Khanna,WFC,0.0,[20003760769],"[20003755943, 20003756080, 20003756228]",8000.0,24000.0
Ro Khanna,WFC,0.0,"[20003754622, 20003754678, 20003754996, 20003752886, 20003752891]",[20003753028],40000.0,8000.0
Ro Khanna,WFC,0.0,"[20003750170, 20003741454]","[20003742191, 20003742255]",107500.0,40500.0
Ro Khanna,WFC,0.0,[20003722477],"[20003722574, 20003722765, 20003723025, 20003723292]",32500.0,56500.0
Ro Khanna,WFC,0.0,"[20003747877, 20003747923, 20003748196]",[20003748657],24000.0,8000.0
Ro Khanna,WFC,0.0,"[20003708296, 20003707266]",[20003707309],40500.0,8000.0
Ro Khanna,WFC,0.0,"[20003707411, 20003684139, 20003684191, 20003684316, 20003686231]","[20003687217, 20003688365]",40000.0,40500.0
Ro Khanna,WHR,0.0,[20003769678],[20003768767],8000.0,8000.0
Ro Khanna,WHR,0.0,"[20003767010, 20003764235]","[20003708250, 20003708497]",16000.0,16000.0
Ro Khanna,WIX,0.0,[20003742099],"[20003742396, 20003671156]",8000.0,16000.0
Ro Khanna,WM,0.0,"[20003768603, 20003767592]","[20003767029, 20003767175]",40500.0,40500.0
Ro Khanna,WM,0.0,"[20003765156, 20003763969]",[20003764352],40500.0,8000.0
Ro Khanna,WM,0.0,"[20003761681, 20003761813, 20003760959, 20003758913]","[20003757284, 20003757577, 20003755951, 20003756079, 20003756249]",32000.0,40000.0
Ro Khanna,WM,0.0,"[20003755034, 20003741514, 20003741935]",[20003742278],24000.0,8000.0
Ro Khanna,WM,0.0,[20003722471],[20003722590],32500.0,8000.0
Ro Khanna,WM,0.0,"[20003722686, 20003722889, 20003716282, 20003716285, 20003716286, 20003716287, 20003716289]","[20003716431, 20003716728]",56000.0,40500.0
Ro Khanna,WM,0.0,"[20003716845, 20003716847, 20003716850, 20003716851, 20003716853, 20003684902, 20003685392]",[20003687023],56000.0,8000.0
Ro Khanna,WMB,0.0,"[20003762586, 20003685281]",[20003687226],16000.0,8000.0
Ro Khanna,WMT,0.0,"[20003772096, 20003772196, 20003771331]",[20003770669],48500.0,32500.0
Ro Khanna,WMT,0.0,"[20003770724, 20003768782]","[20003768985, 20003767668, 20003764361, 20003761754, 20003760490]",107500.0,131500.0
Ro Khanna,WMT,0.0,"[20003757258, 20003754603, 20003754893, 20003755039, 20003753085]",[20003751773],89000.0,75000.0
Ro Khanna,WMT,0.0,"[20003749927, 20003749974, 20003749997, 20003750181]",[20003741653],56500.0,32500.0
Ro Khanna,WMT,0.0,"[20003741913, 20003722602, 20003722665, 20003722805, 20003722868]",[20003716406],89000.0,32500.0
Ro Khanna,WMT,0.0,"[20003716561, 20003747833, 20003747890]","[20003748410, 20003748643]",73000.0,40500.0
Ro Khanna,WMT,0.0,"[20003708084, 20003708399, 20003707355]",[20003698650],115500.0,32500.0
Ro Khanna,WMT,0.0,"[20003684276, 20003685316]","[20003686931, 20003688327]",40500.0,107500.0
Ro Khanna,WRB,0.0,"[20003767606, 20003765187, 20003764063]","[20003753233, 20003748700]",24000.0,16000.0
Ro Khanna,WRK,0.0,"[20003764070, 20003764195, 20003764202]",[20003761020],48500.0,8000.0
